developer,release_year,items_count,items_count_free,free_percent,look_developer
"Adam McLellan,Ricardo Chirino",2016.0,2,0.0,0.0,"adammclellan,ricardochirino"
Adam Mowery,2015.0,1,0.0,0.0,adammowery
"Adam Saltsman,Robin Arnott",2012.0,1,0.0,0.0,"adamsaltsman,robinarnott"
Adam Spragg,2014.0,1,0.0,0.0,adamspragg
Adam Tarnowski,2015.0,1,0.0,0.0,adamtarnowski
Adam Tarnowski,2017.0,1,0.0,0.0,adamtarnowski
Adam Thompson,2017.0,1,0.0,0.0,adamthompson
Adam Wells,2016.0,1,0.0,0.0,adamwells
"Adept Studios GD,Alawar Entertainment",2016.0,1,0.0,0.0,"adeptstudiosgd,alawarentertainment"
Adham Jaber,2016.0,1,0.0,0.0,adhamjaber
Adhoc Games,2015.0,3,0.0,0.0,adhocgames
Adhoc Games,2016.0,1,1.0,100.0,adhocgames
Aditya Yadav,2017.0,1,0.0,0.0,adityayadav
"Adriaan de Jongh,Sylvain Tegroeg",2017.0,1,0.0,0.0,"adriaandejongh,sylvaintegroeg"
AdroVGames,2016.0,2,0.0,0.0,adrovgames
Aduge Studio,2016.0,1,0.0,0.0,adugestudio
Advent RPG,2016.0,1,0.0,0.0,adventrpg
"Adventure Mob,Corbomite Games",2016.0,2,0.0,0.0,"adventuremob,corbomitegames"
"Adventure Productions,10th Art Studio",2015.0,1,0.0,0.0,"adventureproductions,10thartstudio"
Adventurepro Games LLC,2014.0,1,0.0,0.0,adventureprogamesllc
Adventurepro Games LLC,2017.0,1,0.0,0.0,adventureprogamesllc
Adventurous Productions,2015.0,1,0.0,0.0,adventurousproductions
Aegon Games,2015.0,1,0.0,0.0,aegongames
Aegon Games Ltd,2016.0,1,0.0,0.0,aegongamesltd
Aegon Games Ltd,2017.0,1,0.0,0.0,aegongamesltd
Aeon Dream Studios,2016.0,8,1.0,12.5,aeondreamstudios
Aeon Dream Studios,2017.0,2,0.0,0.0,aeondreamstudios
Aeonic Entertainment,2016.0,2,0.0,0.0,aeonicentertainment
Aerilon Studios,2017.0,1,0.0,0.0,aerilonstudios
Aeroplane Heaven,2015.0,1,0.0,0.0,aeroplaneheaven
Aeroplane Heaven,2016.0,1,0.0,0.0,aeroplaneheaven
Aerosoft GmbH,2012.0,1,0.0,0.0,aerosoftgmbh
Aerosoft GmbH,2013.0,1,0.0,0.0,aerosoftgmbh
Aerosoft GmbH,2015.0,7,0.0,0.0,aerosoftgmbh
Aerosoft GmbH,2016.0,8,0.0,0.0,aerosoftgmbh
Aerosoft GmbH,2017.0,4,0.0,0.0,aerosoftgmbh
"Aerosoft GmbH,Stairport Sceneries",2017.0,1,0.0,0.0,"aerosoftgmbh,stairportsceneries"
"Aerosoft,Caipirinha Games",2017.0,1,0.0,0.0,"aerosoft,caipirinhagames"
Aesir Interactive,2016.0,1,0.0,0.0,aesirinteractive
Aesir Interactive,2017.0,1,0.0,0.0,aesirinteractive
Aetheric Games,2017.0,1,0.0,0.0,aethericgames
AfroDieter,2017.0,1,0.0,0.0,afrodieter
Afrobeast Games,2016.0,1,0.0,0.0,afrobeastgames
After Death Team,2017.0,1,0.0,0.0,afterdeathteam
Afterlife Games,2016.0,2,0.0,0.0,afterlifegames
Afterthought LLC,2015.0,1,0.0,0.0,afterthoughtllc
Afterthought Studios,2016.0,1,0.0,0.0,afterthoughtstudios
Afterthought Studios,2017.0,6,0.0,0.0,afterthoughtstudios
Afterthought Studios,2018.0,1,0.0,0.0,afterthoughtstudios
Agar3s,2017.0,1,0.0,0.0,agar3s
"Agency Principle,Purple Pwny Studios",2017.0,1,0.0,0.0,"agencyprinciple,purplepwnystudios"
Ageod,2011.0,4,0.0,0.0,ageod
Ageod,2012.0,2,0.0,0.0,ageod
Ageod,2013.0,3,0.0,0.0,ageod
Ageod,2014.0,4,0.0,0.0,ageod
Ageod,2015.0,4,0.0,0.0,ageod
"Ageod,HQ",2015.0,1,0.0,0.0,"ageod,hq"
Aggressive Combustion,2017.0,1,0.0,0.0,aggressivecombustion
Aggroblakh,2016.0,1,0.0,0.0,aggroblakh
Aggroblakh,2017.0,1,0.0,0.0,aggroblakh
Agharta Studio,2013.0,1,0.0,0.0,aghartastudio
Aghayeva and Ko s.r.o.,2017.0,1,0.0,0.0,aghayevaandkos.r.o.
Agrostemma,2016.0,1,0.0,0.0,agrostemma
AirWave Games,2017.0,1,0.0,0.0,airwavegames
Airborne Games,2017.0,1,0.0,0.0,airbornegames
Airship Syndicate,2017.0,2,0.0,0.0,airshipsyndicate
Airtight Games,2010.0,1,0.0,0.0,airtightgames
Airtight Games,2012.0,4,0.0,0.0,airtightgames
Airtight Games,2014.0,1,0.0,0.0,airtightgames
Airwolt,2016.0,1,0.0,0.0,airwolt
Aist,2016.0,2,0.0,0.0,aist
Aivaras Ivoškus,2016.0,1,0.0,0.0,aivarasivoškus
Aivaras Klimas,2016.0,1,0.0,0.0,aivarasklimas
Akakiy Petrushkin,2015.0,1,0.0,0.0,akakiypetrushkin
Akakiy Petrushkin,2016.0,1,0.0,0.0,akakiypetrushkin
Akella,2014.0,1,0.0,0.0,akella
"Akella,.dat",2010.0,1,0.0,0.0,"akella,.dat"
"Akella,.dat",2011.0,1,0.0,0.0,"akella,.dat"
Akimbo Creations,2017.0,1,0.0,0.0,akimbocreations
Akonta band,2017.0,1,0.0,0.0,akontaband
Akumu Games,2016.0,1,0.0,0.0,akumugames
Akumu Games,2017.0,1,0.0,0.0,akumugames
AlPixel Games,2015.0,1,0.0,0.0,alpixelgames
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2015.0,1,1.0,100.0,"alpixelgames,luisdiaz,gustavosantos,albertfernandez,ticethomason"
Alabeo,2015.0,5,0.0,0.0,alabeo
Alabeo,2016.0,3,0.0,0.0,alabeo
Alabeo,2017.0,1,0.0,0.0,alabeo
Alain Perrin,2017.0,1,0.0,0.0,alainperrin
Alakhaine Specialist Consulting Limited,2017.0,2,0.0,0.0,alakhainespecialistconsultinglimited
Alan Edwardes,2014.0,1,1.0,100.0,alanedwardes
Alan Edwardes,2017.0,1,1.0,100.0,alanedwardes
"Alan Hazelden,Benjamin Davis",2015.0,1,0.0,0.0,"alanhazelden,benjamindavis"
"Alan Hazelden,Harry Lee",2014.0,1,0.0,0.0,"alanhazelden,harrylee"
Alan Zucconi,2015.0,2,0.0,0.0,alanzucconi
"Alasdair Beckett-King,Application Systems Heidelberg",2016.0,1,0.0,0.0,"alasdairbeckett-king,applicationsystemsheidelberg"
Alastair John Jack,2014.0,1,0.0,0.0,alastairjohnjack
Alawar,2007.0,1,0.0,0.0,alawar
Alawar,2008.0,1,0.0,0.0,alawar
Alawar,2009.0,2,0.0,0.0,alawar
Alawar,2010.0,1,0.0,0.0,alawar
Alawar,2012.0,1,0.0,0.0,alawar
Alawar,2013.0,2,0.0,0.0,alawar
Alawar,2014.0,1,0.0,0.0,alawar
Alawar,2015.0,3,0.0,0.0,alawar
Alawar,2016.0,1,0.0,0.0,alawar
Alawar Dreamdale,2013.0,2,0.0,0.0,alawardreamdale
Alawar Entertainment,2011.0,4,0.0,0.0,alawarentertainment
Alawar Entertainment,2013.0,4,0.0,0.0,alawarentertainment
Alawar Entertainment,2014.0,2,0.0,0.0,alawarentertainment
Alawar Entertainment,2015.0,3,0.0,0.0,alawarentertainment
Alawar Entertainment,2016.0,2,0.0,0.0,alawarentertainment
Alawar Entertainment,2017.0,1,0.0,0.0,alawarentertainment
"Alawar Entertainment,Amegami",2013.0,1,0.0,0.0,"alawarentertainment,amegami"
"Alawar Entertainment,Toyman Interactive",2013.0,1,0.0,0.0,"alawarentertainment,toymaninteractive"
Alawar Five-BN,2013.0,1,0.0,0.0,alawarfive-bn
Alawar Friday's Games,2014.0,1,0.0,0.0,alawarfriday'sgames
Alawar Stargaze,2011.0,1,0.0,0.0,alawarstargaze
Alawar Stargaze,2013.0,1,0.0,0.0,alawarstargaze
Alawar Stargaze,2016.0,1,0.0,0.0,alawarstargaze
"Alawar Stargaze,Alawar Entertainment",2015.0,2,0.0,0.0,"alawarstargaze,alawarentertainment"
"Alawar,Mirball Games",2013.0,1,0.0,0.0,"alawar,mirballgames"
"Alawar,Whalebox Studio",2014.0,1,0.0,0.0,"alawar,whaleboxstudio"
Albatros Softworks,2017.0,8,3.0,37.5,albatrossoftworks
Albatross Wirehead,2017.0,1,0.0,0.0,albatrosswirehead
Alberto Santiago,2017.0,1,0.0,0.0,albertosantiago
Albin Bernhardsson,2017.0,1,0.0,0.0,albinbernhardsson
Alchemist Studio,2016.0,1,0.0,0.0,alchemiststudio
AlcoholEnthusiast,2017.0,1,0.0,0.0,alcoholenthusiast
Alda Games,2015.0,1,0.0,0.0,aldagames
Alder Games,2012.0,1,0.0,0.0,aldergames
Alder Games,2013.0,1,0.0,0.0,aldergames
Alder Games,2017.0,2,0.0,0.0,aldergames
Aldorlea Games,2010.0,1,0.0,0.0,aldorleagames
Aldorlea Games,2014.0,7,0.0,0.0,aldorleagames
Aldorlea Games,2015.0,20,0.0,0.0,aldorleagames
Aldorlea Games,2016.0,4,0.0,0.0,aldorleagames
Aldorlea Games,2017.0,4,0.0,0.0,aldorleagames
Alec Smith,2017.0,1,0.0,0.0,alecsmith
"Alec Smith,Dane Winn",2016.0,1,0.0,0.0,"alecsmith,danewinn"
Aleksandar Dakic,2017.0,1,0.0,0.0,aleksandardakic
Aleksandar Kuzmanovic Games,2017.0,1,0.0,0.0,aleksandarkuzmanovicgames
Aleksander Ciesielski,2015.0,1,0.0,0.0,aleksanderciesielski
Aleksandr Golovkin,2017.0,1,0.0,0.0,aleksandrgolovkin
Aleksandr Kotukhov,2017.0,1,0.0,0.0,aleksandrkotukhov
"Aleksandr Soldatov,Leonid Kozhushko",2017.0,2,1.0,50.0,"aleksandrsoldatov,leonidkozhushko"
Alekseev,2016.0,1,0.0,0.0,alekseev
Alekseev,2017.0,1,0.0,0.0,alekseev
Aleksey Abramenko,2012.0,1,0.0,0.0,alekseyabramenko
Alessandro Guzzo,2017.0,1,0.0,0.0,alessandroguzzo
Alex Hall,2017.0,1,0.0,0.0,alexhall
Alex Hanson-White,2016.0,1,0.0,0.0,alexhanson-white
Alex Jedraszczak,2014.0,1,0.0,0.0,alexjedraszczak
Alex Piola,2015.0,1,0.0,0.0,alexpiola
Alex Williams,2016.0,1,1.0,100.0,alexwilliams
Alex Woodcock,2015.0,1,0.0,0.0,alexwoodcock
Alex Zhang,2015.0,1,0.0,0.0,alexzhang
Alex's Daddy,2017.0,1,0.0,0.0,alex'sdaddy
"Alexander Ahura,Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2016.0,1,0.0,0.0,"alexanderahura,alexeydavydov,sergeydvoynikov,timofeyshargorodskiy"
Alexander Benedict,2017.0,1,0.0,0.0,alexanderbenedict
Alexander Bruce,2013.0,1,0.0,0.0,alexanderbruce
Alexander Byzov,2015.0,2,0.0,0.0,alexanderbyzov
Alexander Byzov,2016.0,3,0.0,0.0,alexanderbyzov
Alexander Byzov,2017.0,5,0.0,0.0,alexanderbyzov
Alexander Goodwin,2017.0,1,0.0,0.0,alexandergoodwin
Alexander Kov,2016.0,1,0.0,0.0,alexanderkov
Alexander Mirdzveli,2015.0,1,0.0,0.0,alexandermirdzveli
Alexander Shvab,2017.0,1,0.0,0.0,alexandershvab
Alexander Spillman,2017.0,1,0.0,0.0,alexanderspillman
Alexandr Kataev,2016.0,1,0.0,0.0,alexandrkataev
"Alexandr Lavelin,Evgeny Shcherbakov",2016.0,1,0.0,0.0,"alexandrlavelin,evgenyshcherbakov"
Alexandr Shvab,2017.0,1,0.0,0.0,alexandrshvab
"Alexandru C.,Vector 7",2017.0,1,0.0,0.0,"alexandruc.,vector7"
"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",2016.0,4,0.0,0.0,"alexeybokulev,sergeiklimov,charlieoscarlimatangointeractiveentertainment"
"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",2017.0,2,0.0,0.0,"alexeybokulev,sergeiklimov,charlieoscarlimatangointeractiveentertainment"
"Alexey Bokulev,Snowbird Games",2009.0,1,0.0,0.0,"alexeybokulev,snowbirdgames"
"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2015.0,2,0.0,0.0,"alexeydavydov,sergeydvoynikov,timofeyshargorodskiy"
"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2016.0,1,0.0,0.0,"alexeydavydov,sergeydvoynikov,timofeyshargorodskiy"
Alexey Glinskiy,2016.0,1,0.0,0.0,alexeyglinskiy
Alexey Glinskiy,2017.0,5,0.0,0.0,alexeyglinskiy
Alexey Kargin,2017.0,1,0.0,0.0,alexeykargin
"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",2016.0,1,0.0,0.0,"alexeykhazov,cristianionescu,larsvandorenvanck,brandonvandoorn,joranvergoessen,admirleka"
Alexey Roenko,2016.0,1,0.0,0.0,alexeyroenko
Alexey Volonsky,2017.0,3,0.0,0.0,alexeyvolonsky
Alfred Lam,2012.0,1,0.0,0.0,alfredlam
Aliasworlds Entertainment,2009.0,1,0.0,0.0,aliasworldsentertainment
"Aliasworlds,Amegami,Rionix,Melesta",2016.0,1,0.0,0.0,"aliasworlds,amegami,rionix,melesta"
Alice &amp; Smith,2015.0,4,0.0,0.0,alice&amp;smith
Alice &amp; Smith,2016.0,3,0.0,0.0,alice&amp;smith
Alice &amp; Smith,2017.0,2,1.0,50.0,alice&amp;smith
Alien Jellyfish,2017.0,1,0.0,0.0,alienjellyfish
Alien Mind,2017.0,1,0.0,0.0,alienmind
Alien Octopus Studio,2013.0,1,0.0,0.0,alienoctopusstudio
Alien Pixel Studios,2016.0,2,1.0,50.0,alienpixelstudios
Alien Sync Interactive,2015.0,1,0.0,0.0,aliensyncinteractive
Alientrap,2011.0,1,0.0,0.0,alientrap
Alientrap,2015.0,4,1.0,25.0,alientrap
Alientrap,2017.0,3,0.0,0.0,alientrap
AlikArt Studio,2015.0,1,0.0,0.0,alikartstudio
Alina Digital,2016.0,2,1.0,50.0,alinadigital
Alina Digital,2017.0,2,0.0,0.0,alinadigital
Alister Software,2015.0,1,0.0,0.0,alistersoftware
Alister Software,2016.0,1,0.0,0.0,alistersoftware
Alister Software,2017.0,1,0.0,0.0,alistersoftware
Alkemi,2017.0,1,0.0,0.0,alkemi
All Aboard,2009.0,2,0.0,0.0,allaboard
All Aboard,2010.0,1,0.0,0.0,allaboard
All Aboard,2012.0,1,0.0,0.0,allaboard
All Civilized Planets,2015.0,1,0.0,0.0,allcivilizedplanets
All Seeing Eye Games,2015.0,1,0.0,0.0,allseeingeyegames
All Seeing Eye Games,2016.0,2,0.0,0.0,allseeingeyegames
All Seeing Eye Games,2017.0,1,0.0,0.0,allseeingeyegames
All Those Moments,2017.0,1,0.0,0.0,allthosemoments
"AllSol,Unknown Hero",2017.0,1,0.0,0.0,"allsol,unknownhero"
Allegorithmic,2014.0,2,0.0,0.0,allegorithmic
Allegorithmic,2016.0,1,0.0,0.0,allegorithmic
Allegorithmic,2017.0,3,0.0,0.0,allegorithmic
"Allegorithmic,The Foundry",2016.0,1,1.0,100.0,"allegorithmic,thefoundry"
Allen Dayan,2016.0,1,0.0,0.0,allendayan
Allgraf,2013.0,1,0.0,0.0,allgraf
Allicorn Games,2015.0,2,0.0,0.0,allicorngames
Allied Games Inc.,2016.0,1,0.0,0.0,alliedgamesinc.
Allods Team,2017.0,9,2.0,22.22,allodsteam
"Allods Team,Mail.Ru Group",2009.0,1,0.0,0.0,"allodsteam,mail.rugroup"
Allusio,2016.0,1,0.0,0.0,allusio
Almighty Games,2016.0,1,0.0,0.0,almightygames
Almighty Games,2017.0,1,0.0,0.0,almightygames
Almost Human Games,2012.0,1,0.0,0.0,almosthumangames
Almost Human Games,2014.0,1,0.0,0.0,almosthumangames
"Alonzu,@alonzubin",2016.0,1,0.0,0.0,"alonzu,@alonzubin"
Alp Güleç,2016.0,1,0.0,0.0,alpgüleç
Alpha Pack Studios,2017.0,1,0.0,0.0,alphapackstudios
Alpha Strike Games Limited,2017.0,1,0.0,0.0,alphastrikegameslimited
Alpha Wave Entertainment,2016.0,1,0.0,0.0,alphawaveentertainment
Alpha72 Games,2007.0,1,0.0,0.0,alpha72games
AlphaNuts,2014.0,1,0.0,0.0,alphanuts
Alpheratz*,2016.0,1,0.0,0.0,alpheratz*
Alrauna Studios,2015.0,1,0.0,0.0,alraunastudios
AltImage Games,2015.0,1,0.0,0.0,altimagegames
Altai Game Studio,2017.0,1,0.0,0.0,altaigamestudio
Altar Games,2001.0,1,0.0,0.0,altargames
Altar Games,2007.0,2,0.0,0.0,altargames
Altar Interactive,2003.0,1,0.0,0.0,altarinteractive
AlternativaPlatform,2017.0,7,2.0,28.57,alternativaplatform
Alternative Dreams,2016.0,1,0.0,0.0,alternativedreams
Alternative Dreams Studios,2016.0,1,0.0,0.0,alternativedreamsstudios
Alternative Software Ltd,2014.0,2,0.0,0.0,alternativesoftwareltd
Alternative Software Ltd,2015.0,3,0.0,0.0,alternativesoftwareltd
Alternative Software Ltd,2016.0,1,0.0,0.0,alternativesoftwareltd
Alternative Software Ltd,2017.0,2,0.0,0.0,alternativesoftwareltd
Altfuture,2016.0,1,0.0,0.0,altfuture
AlyStudio,2017.0,1,0.0,0.0,alystudio
Alyssium,2017.0,1,0.0,0.0,alyssium
Alysson Moraes,2017.0,2,0.0,0.0,alyssonmoraes
Amanita Design,2009.0,2,0.0,0.0,amanitadesign
Amanita Design,2012.0,1,0.0,0.0,amanitadesign
Amanita Design,2016.0,3,1.0,33.33,amanitadesign
Amanita Design,2017.0,1,0.0,0.0,amanitadesign
Amaranth Games,2016.0,1,0.0,0.0,amaranthgames
"Amaranth Games, LLC",2014.0,2,0.0,0.0,"amaranthgames,llc"
"Amaranth Games, LLC",2015.0,2,0.0,0.0,"amaranthgames,llc"
"Amaranth Games, LLC",2016.0,1,0.0,0.0,"amaranthgames,llc"
Amaterasu Software,2016.0,4,0.0,0.0,amaterasusoftware
Amaterasu Software,2017.0,8,0.0,0.0,amaterasusoftware
Amazastrophic,2017.0,1,0.0,0.0,amazastrophic
Amazu Media,2017.0,2,0.0,0.0,amazumedia
AmberTail,2017.0,1,0.0,0.0,ambertail
Ambiera,2016.0,1,0.0,0.0,ambiera
Ambiera,2017.0,1,0.0,0.0,ambiera
Ambiera e.U.,2015.0,3,0.0,0.0,ambierae.u.
Ameet Sharma,2017.0,1,0.0,0.0,ameetsharma
Amegami,2016.0,1,0.0,0.0,amegami
Americo Mateus Rodrigues,2016.0,1,0.0,0.0,americomateusrodrigues
Amethyst Quarter,2015.0,1,0.0,0.0,amethystquarter
Ametist studio,2017.0,1,0.0,0.0,ametiststudio
"Amidos,Big O",2012.0,1,1.0,100.0,"amidos,bigo"
"Amidos,Big O,Bauer",2012.0,1,1.0,100.0,"amidos,bigo,bauer"
Amilton Neves,2017.0,1,0.0,0.0,amiltonneves
Amkonius Games,2017.0,1,0.0,0.0,amkoniusgames
Amplecti Chao,2017.0,1,0.0,0.0,amplectichao
Amund Farifteh,2015.0,1,0.0,0.0,amundfarifteh
AnRaEl,2016.0,1,0.0,0.0,anrael
Anamik Majumdar,2016.0,1,0.0,0.0,anamikmajumdar
Anarchy Enterprises,2007.0,1,0.0,0.0,anarchyenterprises
Anarchy Enterprises,2015.0,5,0.0,0.0,anarchyenterprises
Anarchy Enterprises,2016.0,1,0.0,0.0,anarchyenterprises
Anarchy Interactive,2015.0,1,0.0,0.0,anarchyinteractive
Anarkis Gaming,2016.0,1,0.0,0.0,anarkisgaming
Anarteam,2016.0,2,0.0,0.0,anarteam
"Anatola Howard,Duncan Cross",2017.0,1,0.0,0.0,"anatolahoward,duncancross"
Anatoliy Loginovskikh,2016.0,6,0.0,0.0,anatoliyloginovskikh
Anatoliy Loginovskikh,2017.0,4,0.0,0.0,anatoliyloginovskikh
Anatoly Konstantinov,2017.0,1,0.0,0.0,anatolykonstantinov
Anawiki Games,2016.0,3,0.0,0.0,anawikigames
Anawiki Games,2017.0,5,0.0,0.0,anawikigames
Ancestral Quest,2017.0,1,0.0,0.0,ancestralquest
"Anchora Games,Dream Harvesters",2016.0,1,1.0,100.0,"anchoragames,dreamharvesters"
Andrade Games,2016.0,2,0.0,0.0,andradegames
Andras Beck,2016.0,1,0.0,0.0,andrasbeck
"Andre Chagas Silva,Anthony Septim",2015.0,2,0.0,0.0,"andrechagassilva,anthonyseptim"
Andreas Ammer,2017.0,1,0.0,0.0,andreasammer
Andreas Britten,2016.0,2,0.0,0.0,andreasbritten
Andreil Game,2016.0,1,0.0,0.0,andreilgame
Andres Martin Jimenez,2016.0,1,0.0,0.0,andresmartinjimenez
Andrettin,2015.0,1,1.0,100.0,andrettin
Andrettin,2016.0,2,0.0,0.0,andrettin
Andrettin,2017.0,1,0.0,0.0,andrettin
"Andrew ""Versus"" Larionov",2017.0,1,0.0,0.0,"andrew""versus""larionov"
Andrew Brady,2016.0,1,0.0,0.0,andrewbrady
Andrew Gilmour,2016.0,2,0.0,0.0,andrewgilmour
Andrew Higgins,2017.0,1,0.0,0.0,andrewhiggins
Andrew Hulshult,2015.0,1,0.0,0.0,andrewhulshult
Andrew Morrish,2013.0,1,0.0,0.0,andrewmorrish
Andrew Morrish,2017.0,1,0.0,0.0,andrewmorrish
Andrew Rodenhiser,2017.0,1,1.0,100.0,andrewrodenhiser
Andrew Rowe,2015.0,1,0.0,0.0,andrewrowe
Andrew Rowe,2017.0,1,0.0,0.0,andrewrowe
Andrew Ryan Henke,2017.0,2,0.0,0.0,andrewryanhenke
Andrew Smith,2017.0,1,0.0,0.0,andrewsmith
Andrew Willman,2016.0,1,0.0,0.0,andrewwillman
"AndrewDrumov, Sanke Berdochan",2015.0,1,0.0,0.0,"andrewdrumov,sankeberdochan"
"AndrewMD5,Codeusa",2015.0,2,0.0,0.0,"andrewmd5,codeusa"
Andrey Haritonov,2017.0,1,0.0,0.0,andreyharitonov
Andrey Malyarov,2016.0,1,0.0,0.0,andreymalyarov
Andrii Vintsevych,2009.0,1,1.0,100.0,andriivintsevych
Andrii Vintsevych,2015.0,1,0.0,0.0,andriivintsevych
Andrii Vintsevych,2017.0,1,1.0,100.0,andriivintsevych
André Bertaglia,2016.0,7,1.0,14.29,andrébertaglia
André Bertaglia,2017.0,5,0.0,0.0,andrébertaglia
Andy Howard Games,2017.0,1,0.0,0.0,andyhowardgames
Andy Jurko,2016.0,4,0.0,0.0,andyjurko
Andy Jurko (Match Gems),2016.0,1,0.0,0.0,andyjurko(matchgems)
Andy Wallace,2015.0,1,0.0,0.0,andywallace
Andy Wallace,2016.0,1,0.0,0.0,andywallace
"Andy Wallace,Nathaniel Chambers",2015.0,1,0.0,0.0,"andywallace,nathanielchambers"
Anea_Duo_Dev,2016.0,1,0.0,0.0,anea_duo_dev
Angel Carriola,2017.0,1,0.0,0.0,angelcarriola
Angel Iliev Hrisimov,2016.0,1,0.0,0.0,angelilievhrisimov
Angel T,2017.0,1,0.0,0.0,angelt
"Angels Blue Digital Entertainment,DigitalEZ",2012.0,1,0.0,0.0,"angelsbluedigitalentertainment,digitalez"
"Angels Blue Digital Entertainment,DigitalEZ",2015.0,2,0.0,0.0,"angelsbluedigitalentertainment,digitalez"
"Angels Blue Digital Entertainment,DigitalEZ",2016.0,1,0.0,0.0,"angelsbluedigitalentertainment,digitalez"
"Angels Blue Digital Entertainment,DigitalEZ",2017.0,2,0.0,0.0,"angelsbluedigitalentertainment,digitalez"
"Angry Hangar Games, LLC",2016.0,1,0.0,0.0,"angryhangargames,llc"
Angry Mob Games,2014.0,1,0.0,0.0,angrymobgames
Angry Mob Games,2017.0,1,0.0,0.0,angrymobgames
AngryAngelGames,2016.0,2,0.0,0.0,angryangelgames
Anima Chambers,2018.0,1,0.0,0.0,animachambers
Anima Locus,2015.0,1,0.0,0.0,animalocus
Anima Project,2016.0,2,0.0,0.0,animaproject
Animation Arts,2009.0,2,0.0,0.0,animationarts
Animation Arts,2010.0,1,0.0,0.0,animationarts
Animation Arts,2012.0,1,0.0,0.0,animationarts
Animation Arts,2013.0,1,0.0,0.0,animationarts
Animation Arts Creative GmbH,2016.0,1,0.0,0.0,animationartscreativegmbh
Animation Arts GmbH,2015.0,1,0.0,0.0,animationartsgmbh
Animation Catalyst,2015.0,1,0.0,0.0,animationcatalyst
Animation F/X,1994.0,1,0.0,0.0,animationf/x
Anime Hearts,2016.0,1,0.0,0.0,animehearts
Anime squad,2017.0,1,0.0,0.0,animesquad
Animu Game,2015.0,3,0.0,0.0,animugame
Animus Interactive Inc,2016.0,1,1.0,100.0,animusinteractiveinc
Anino Games,2016.0,2,0.0,0.0,aninogames
Aniode,2015.0,1,0.0,0.0,aniode
Anisoptera Games,2015.0,1,0.0,0.0,anisopteragames
"Anisoptera Games,Peaks",2015.0,1,0.0,0.0,"anisopteragames,peaks"
Ankama,2012.0,1,0.0,0.0,ankama
Ankama Play,2013.0,1,0.0,0.0,ankamaplay
Ankama Studio,2014.0,4,1.0,25.0,ankamastudio
Ankama Studio,2015.0,11,1.0,9.09,ankamastudio
Ankama Studio,2016.0,6,1.0,16.67,ankamastudio
Ankama Studio,2017.0,3,1.0,33.33,ankamastudio
Another Noname,2017.0,1,0.0,0.0,anothernoname
Another Reality,2016.0,1,0.0,0.0,anotherreality
Anothink,2015.0,1,0.0,0.0,anothink
Ansimuz Games,2014.0,1,0.0,0.0,ansimuzgames
Ant Workshop Ltd,2016.0,2,0.0,0.0,antworkshopltd
Antab Studio,2017.0,1,0.0,0.0,antabstudio
"Antanas Marcelionis,Renė Petrulienė",2016.0,1,0.0,0.0,"antanasmarcelionis,renėpetrulienė"
"Antaria, LLC",2017.0,1,0.0,0.0,"antaria,llc"
Antarsoft,2016.0,1,0.0,0.0,antarsoft
Anteater Games,2015.0,1,0.0,0.0,anteatergames
Anthony @ POW Games,2015.0,1,0.0,0.0,anthony@powgames
Anthony Case,2014.0,2,0.0,0.0,anthonycase
Anthony Case,2015.0,1,0.0,0.0,anthonycase
Anthony KOZAK,2016.0,1,0.0,0.0,anthonykozak
Anti Crunch Studios,2016.0,2,0.0,0.0,anticrunchstudios
Anti Gravity Game Studios,2017.0,1,0.0,0.0,antigravitygamestudios
Anti-Ded GameDev,2016.0,1,0.0,0.0,anti-dedgamedev
Anti-Ded GameDev,2017.0,2,0.0,0.0,anti-dedgamedev
Anticto,2016.0,2,1.0,50.0,anticto
Antimatter Games,2017.0,1,0.0,0.0,antimattergames
"Antimatter Games,Tripwire Interactive",2017.0,3,0.0,0.0,"antimattergames,tripwireinteractive"
Antiproto,2015.0,1,0.0,0.0,antiproto
Antizero company,2016.0,1,0.0,0.0,antizerocompany
Antizero company,2017.0,1,0.0,0.0,antizerocompany
Antoine Bilodeau,2016.0,1,0.0,0.0,antoinebilodeau
Anton Gerdelan,2016.0,2,1.0,50.0,antongerdelan
Anton Riot,2016.0,2,0.0,0.0,antonriot
Anton Riot,2017.0,1,1.0,100.0,antonriot
Anton Shatalov,2017.0,1,1.0,100.0,antonshatalov
Antonio Renna,2015.0,1,0.0,0.0,antoniorenna
Antonio Renna,2016.0,2,1.0,50.0,antoniorenna
Antonio Renna,2017.0,2,0.0,0.0,antoniorenna
Antropi,2017.0,1,0.0,0.0,antropi
Antti Vaihia,2016.0,1,0.0,0.0,anttivaihia
Antuan Johnson,2016.0,1,0.0,0.0,antuanjohnson
Anuman Interactive,2015.0,1,0.0,0.0,anumaninteractive
Anvate Games,2012.0,2,0.0,0.0,anvategames
Anvate Games,2015.0,2,0.0,0.0,anvategames
